Trial,ParticipantID,Saccade,Direction,Amplitude,Duration,PeakVelocity,MeanVelocity,Blink,StartTime,EndTime,StartX,StartY,EndX,EndY,Year,Task,ParticipantGender,SearchOrder,Item
8,2019-2_2_f22,54,DOWN,10.93,64,389.6,170.73,FALSE,13388,13448,627.5,231.3,592.2,659.2,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-2_2_f22,55,LEFT,1.18,20,106.2,59.24,FALSE,13692,13708,596.7,686.8,539,680.6,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-2_2_f22,56,.,0.18,156,1651.8,1.15,TRUE,15800,15952,522.1,683.7,524.7,690.7,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-2_2_f22,57,.,0.14,176,1574.1,0.77,TRUE,16184,16356,528.8,684.5,530.8,679.2,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,49,LEFT,1.74,24,116.18,72.43,FALSE,13807,13830,605.6,196,518.4,222.3,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,50,RIGHT,4.78,53,317.84,90.2,FALSE,14090,14142,538.8,224.5,749.4,334,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,51,DOWN,3.03,44,253.22,68.95,FALSE,14482,14525,743.6,352.9,728.6,473,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,52,LEFT,7.75,56,356.07,138.4,FALSE,14813,14868,724.4,506.2,330.6,381.3,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,53,LEFT,0.82,28,106.22,29.46,FALSE,15049,15076,297.9,377.7,263.6,355.2,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,54,UP,6.52,62,358.55,105.1,FALSE,15317,15378,259,364.4,297,105.8,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,55,RIGHT,1.22,31,139.74,39.25,FALSE,15678,15708,293.8,106.5,357.7,122.5,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,56,LEFT,1.29,21,94.43,61.25,FALSE,15999,16019,362.8,124.4,298.1,102.7,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,57,RIGHT,4.85,49,338.56,99.05,FALSE,16107,16155,315.8,106.9,564.1,176.9,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,58,UP,3.22,40,252.65,80.51,FALSE,16426,16465,577.5,194.5,641.7,77.9,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-4_1_F,1,DOWN,NA,387,0,NA,FALSE,1,387,NA,NA,NA,NA,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-4_1_F,2,RIGHT,3.4,38,239.98,89.41,FALSE,451,488,765.3,553.7,939.6,506.4,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-4_1_F,3,UP,0.92,17,60.97,53.88,FALSE,667,683,953.9,490.6,987.4,463.5,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-4_1_F,4,DOWN,4.73,36,208.25,131.25,FALSE,1249,1284,973.3,478.8,938.1,669.8,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-4_1_F,5,UP,5.94,37,266.01,160.5,FALSE,1500,1536,938,689.6,958.9,448.1,2018,SocialEngagement,Female,NA,penguins.jpg
8,2019-3_1_f11,44,.,0.37,12,45.7,30.63,FALSE,12708,12716,1426.6,19,1417.1,7,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,45,.,0.47,12,59.3,39.5,FALSE,12956,12964,1408,8.8,1384.9,8.4,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,46,.,0.2,8,42.5,25.51,FALSE,13192,13196,1380.3,17.5,1371,20.2,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,47,DOWN,0.95,20,74.4,47.35,FALSE,13556,13572,1374.5,17.3,1356.6,50.7,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,48,LEFT,0.94,16,96.1,58.69,FALSE,13948,13960,1348.2,46.5,1312.6,68.7,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,49,DOWN,0.8,16,74.1,49.94,FALSE,14668,14680,1323.9,63.1,1327.4,93.5,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,50,LEFT,2.11,24,162.8,87.9,FALSE,15064,15084,1318.6,82.8,1220.2,101.4,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,51,.,0.38,20,57.3,18.86,FALSE,15332,15348,1222.9,95.8,1240.4,92.4,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2018-4_2_F1,14,.,0.44,19,56.19,23.35,FALSE,10699,10717,971.3,-90,993.6,-95.9,2018,VisualSearch_Count,Female,1,penguins.jpg
8,2018-4_1_F,15,DOWN,6.32,54,315.59,116.99,FALSE,6062,6115,962.5,494.5,971.4,755,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-6_3_m2,5,UP,1.9,24,77.14,79.12,FALSE,1329,1352,1496.1,902.3,1483.7,818.9,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,6,UP,1.4,24,59.46,58.44,FALSE,1606,1629,1475.6,795.1,1465.5,735.2,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,7,LEFT,14.5,54,456.31,268.56,FALSE,1798,1851,1463.4,716.1,686.9,947.1,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,8,LEFT,2.23,28,84.13,79.69,FALSE,2020,2047,764.8,940.2,637,954.3,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-2_2_f2,79,UP,6.65,56,342.74,118.79,FALSE,22107,22162,1590.1,865.3,1648.6,582.2,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,80,UP,5.14,36,269.54,142.79,FALSE,22429,22464,1645.8,570.1,1450.2,415.1,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,81,DOWN,5.21,49,363.6,106.32,FALSE,22962,23010,1442.1,414.3,1377.1,621.2,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,82,LEFT,9.2,56,283.81,164.24,FALSE,23296,23351,1368,654.2,901.5,824.3,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,83,LEFT,1.61,39,173.3,41.2,FALSE,23608,23646,890.6,836.1,806.9,863.9,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,84,LEFT,6.15,50,293.48,122.98,FALSE,23799,23848,790.1,874,435.6,874.3,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,85,UP,16.66,77,606.7,216.35,FALSE,24042,24118,411.2,873.1,737.4,222.8,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2018-2_2_f2,86,LEFT,7.98,54,371.23,147.75,FALSE,24605,24658,727.9,249,333.7,388.5,2018,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,35,RIGHT,5.16,48,328.4,107.46,FALSE,11048,11092,255.6,443.3,504.8,476,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,36,RIGHT,1.87,24,121.7,77.75,FALSE,11324,11344,528.8,478.9,598.7,433.4,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2018-6_3_m2,18,LEFT,2.53,28,128.52,90.43,FALSE,4161,4188,410.3,514.5,276,551.5,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-2_1_f,1,RIGHT,3.07,28,179.7,109.61,FALSE,341,368,759.8,564.2,920.5,527.5,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-2_1_f,2,UP,2.25,24,157.85,93.56,FALSE,489,512,899.9,536.7,962.3,459.2,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-2_1_f,3,.,0.3,118,621.8,2.52,TRUE,1280,1397,958.3,478.7,968.2,488.1,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-2_1_f,4,.,0.23,7,32.91,33.38,FALSE,1523,1529,955.2,454.3,956.1,463.6,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-2_1_f,5,.,0.36,29,76.11,12.44,FALSE,3321,3349,958.1,458.1,972.9,448.7,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-2_1_f,6,.,0.01,19,37.79,0.72,FALSE,4469,4487,947.2,456.5,946.9,456,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-2_1_f,7,LEFT,0.58,20,58,29.1,FALSE,5276,5295,956.8,457.6,926.4,451.4,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-2_1_f,8,.,0.39,28,78.09,14.04,FALSE,5497,5524,940.9,444.1,962.2,443.8,2018,SocialEngagement,Female,NA,penguins.jpg
8,2018-2_1_f,9,.,0.11,19,40.96,6.03,FALSE,5761,5779,961.3,447.1,955.1,446.9,2018,SocialEngagement,Female,NA,penguins.jpg
8,2019-4_1_f,1,LEFT,3.13,32,143.29,97.79,FALSE,728,756,840.5,478.3,691.4,479.9,2019,SocialEngagement,Female,NA,penguins.jpg
8,2019-4_1_f,2,RIGHT,2.46,128,747.22,19.25,TRUE,820,944,690,483.9,804.2,461.9,2019,SocialEngagement,Female,NA,penguins.jpg
8,2019-4_1_f,3,.,0.38,12,39.04,31.72,FALSE,1176,1184,802.6,469.6,809.4,455.9,2019,SocialEngagement,Female,NA,penguins.jpg
8,2019-4_1_f,4,UP,0.57,160,115.18,3.53,TRUE,2016,2172,810,442.6,802.5,421.6,2019,SocialEngagement,Female,NA,penguins.jpg
8,2019-3_1_f11,42,.,0.19,8,37.5,23.19,FALSE,11960,11964,1390,55.6,1397.2,51.3,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,43,RIGHT,0.81,16,82.8,50.45,FALSE,12404,12416,1401,45.4,1430.3,24.6,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-6_3_f22,12,LEFT,1.47,20,119.6,73.29,FALSE,3516,3532,534.1,26.7,465.8,37.2,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,13,LEFT,2.24,24,168.6,93.18,FALSE,3756,3776,464.6,40.5,362.7,66.7,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,14,LEFT,2.88,24,194.1,119.96,FALSE,4124,4144,354.5,68.8,219.3,39.5,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,15,RIGHT,3.7,28,270.2,132.16,FALSE,4396,4420,217.4,25.4,366,105.8,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,16,LEFT,0.55,12,69.3,46.24,FALSE,4700,4708,383.3,102.1,356.6,102.9,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,17,RIGHT,4.15,32,261.3,129.6,FALSE,4916,4944,362.6,106.5,558.8,126.6,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,18,LEFT,4.32,36,229.7,119.91,FALSE,5356,5388,574.4,129,375.8,172.3,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,19,LEFT,1.94,28,144.3,69.25,FALSE,5632,5656,368.7,176.9,274.7,174.6,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,20,DOWN,0.9,16,81.4,56.11,FALSE,5904,5916,278.7,188,266.3,221.2,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2018-4_2_F1,15,.,0.44,3816,7.56,0.12,TRUE,11157,14972,971.3,-90,993.6,-95.9,2018,VisualSearch_Count,Female,1,penguins.jpg
8,2018-4_2_F1,16,.,0.39,20,54.12,19.26,FALSE,15539,15558,1098.6,-18.3,1098.1,-33.2,2018,VisualSearch_Count,Female,1,penguins.jpg
8,2018-4_2_F1,17,DOWN,22.09,162,483.78,136.36,FALSE,15843,16004,1085.8,-25,847.3,868.6,2018,VisualSearch_Count,Female,1,penguins.jpg
8,2018-4_2_F1,18,UP,20.32,63,634.08,322.49,FALSE,16208,16270,848.1,875.3,893,37.9,2018,VisualSearch_Count,Female,1,penguins.jpg
8,2018-4_2_F1,19,RIGHT,2.86,24,196.25,119.13,FALSE,16478,16501,888.6,32.7,1008.3,-35.9,2018,VisualSearch_Count,Female,1,penguins.jpg
8,2018-4_2_F1,20,.,0.41,9,46.47,45.67,FALSE,16759,16767,1024.3,-50.5,1025.6,-66.4,2018,VisualSearch_Count,Female,1,penguins.jpg
8,2018-6_3_m2,91,RIGHT,2.01,22,121.92,91.34,FALSE,25431,25452,206.8,63,313.6,88.9,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,92,.,0.39,7,39.99,56.29,FALSE,25705,25711,311.5,104.8,289.5,104.4,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,93,DOWN,8.27,39,332.59,212.16,FALSE,25814,25852,283.3,95.1,178.9,419.8,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,94,UP,0.76,17,45.62,44.84,FALSE,26005,26021,208.3,416.5,202.4,385.8,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2019-5_1_f21,17,RIGHT,0.77,20,89.2,38.29,FALSE,5860,5876,732.6,42.4,768.3,44.6,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-5_1_f21,18,.,0.22,8,46.4,28.09,FALSE,6236,6240,769,43.4,779.1,41.1,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2018-6_3_m2,53,LEFT,0.81,17,51.22,47.56,FALSE,14717,14733,1594.5,52.4,1550.5,46,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,54,DOWN,7.06,38,279.16,185.79,FALSE,15047,15084,1544.4,37.3,1665.8,304,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,55,DOWN,15.59,62,411.14,251.46,FALSE,15428,15489,1647.8,306.3,1693,978.2,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2019-3_1_f11,28,UP,2.05,24,160.4,85.24,FALSE,7096,7116,1489.1,199.8,1539.1,130.6,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,29,.,0.5,12,61.8,41.46,FALSE,7400,7408,1538.5,128.5,1554.2,113.5,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,30,UP,1.75,20,142,87.26,FALSE,7772,7788,1553.8,121.2,1612.8,70.8,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,31,.,0.47,12,58.1,39.03,FALSE,8096,8104,1605.8,88.5,1626.8,80,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,32,LEFT,2.41,28,171.9,86.14,FALSE,8232,8256,1630.6,73.8,1519.9,112.1,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,33,UP,1.82,24,138.2,75.98,FALSE,8680,8700,1511.1,113.6,1468.9,51.3,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,34,.,0.4,12,50.3,33.56,FALSE,9124,9132,1475.4,66.9,1491.9,58.2,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,35,DOWN,1.75,24,119.9,72.95,FALSE,9396,9416,1483.7,63.4,1433.6,118.3,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,36,.,0.21,8,48.8,26.5,FALSE,9864,9868,1424.9,129.7,1416.8,134.8,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,37,DOWN,1.08,20,81.9,53.8,FALSE,10344,10360,1417,143.2,1381.8,173.9,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,38,UP,2.46,24,163.1,102.62,FALSE,10740,10760,1372.5,182.4,1339.3,91.8,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,39,.,0.19,8,41.5,23.87,FALSE,11140,11144,1319.6,113,1311,115.6,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,40,UP,1.84,24,146.6,76.56,FALSE,11348,11368,1313.7,121.7,1376.2,71.7,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,41,UP,0.91,16,83,57.18,FALSE,11672,11684,1373,89.6,1387.6,56.5,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2018-5_1_m2,80,RIGHT,9.52,44,380.46,216.44,FALSE,35616,35659,625.4,754.4,1028.5,1040.3,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-5_1_m2,81,LEFT,7.36,41,286.82,179.44,FALSE,36000,36040,1016.1,1051.8,624.5,917,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,71,DOWN,0.9,16,57.45,55.95,FALSE,19897,19912,1033.1,718.6,1067.4,746.1,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,72,UP,8.44,43,268.89,196.39,FALSE,20072,20114,1064.8,754.3,1130.4,411.1,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,73,UP,1.75,23,97.25,76.07,FALSE,20374,20396,1125.1,409.9,1122.6,340.9,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,74,LEFT,0.84,13,59.65,64.41,FALSE,20594,20606,1111.5,321.8,1068.1,330.7,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,75,DOWN,3.54,27,177.26,130.94,FALSE,20828,20854,1057.4,339,1104.3,474.9,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,76,RIGHT,1.77,26,78.68,68.19,FALSE,21157,21182,1119,487.3,1215.8,488.2,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,77,.,0.43,9,39.7,48.19,FALSE,21511,21519,1260.8,499.8,1284.6,500.7,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,78,DOWN,2.89,27,156.66,107.04,FALSE,22042,22068,1292.4,503.9,1395.8,594.1,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2019-5_1_f21,47,RIGHT,0.66,16,77.8,41.06,FALSE,16324,16336,1556,88.6,1587.6,96,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,21,.,0.21,8,44,25.88,FALSE,6212,6216,281.9,230.8,292,230.4,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,22,RIGHT,5.7,36,279,158.25,FALSE,6660,6692,300.2,241.5,572.7,223.2,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,23,RIGHT,1.97,24,158.6,82.13,FALSE,7016,7036,576.1,220.6,668.5,228.6,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,24,DOWN,2.31,28,180.8,82.65,FALSE,7352,7376,665.7,229.6,697.5,313.7,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,25,LEFT,1.41,20,123.7,70.47,FALSE,7564,7580,694.6,312.5,629.7,324.3,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,26,LEFT,10.97,52,355.5,211.05,FALSE,7804,7852,633.3,328.3,96.2,319.4,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,27,RIGHT,4.69,120,706,39.12,TRUE,8284,8400,117.8,319.5,345.8,356,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,28,LEFT,0.67,16,59.6,42.04,FALSE,8696,8708,337.1,359.2,310,344.4,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,29,RIGHT,6.34,48,362,131.98,FALSE,9156,9200,306,341.3,607.7,379.1,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,30,LEFT,0.89,16,88,55.41,FALSE,9428,9440,634.2,385,600.6,405.7,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2018-6_3_m2,95,RIGHT,10.13,43,406.45,235.67,FALSE,26291,26333,195.7,374,665.8,609.3,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,96,UP,0.71,14,51.83,50.89,FALSE,26543,26556,615.7,611.5,624.8,583,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,97,DOWN,4.44,32,195.02,138.86,FALSE,26728,26759,622.1,569.5,600,754.5,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,98,LEFT,3.27,30,142.19,109.09,FALSE,26987,27016,615.5,761.4,457.1,837,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,99,RIGHT,3.62,31,184.38,116.81,FALSE,27148,27178,468.9,836.9,644.4,754,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,100,RIGHT,0.97,15,66.79,64.43,FALSE,27293,27307,600.8,724.6,655.2,723.9,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,101,.,0.36,9,36.76,39.83,FALSE,27459,27467,657.4,738.4,639.9,746,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,102,DOWN,0.74,139,860.72,5.35,TRUE,28796,28934,638.5,725.7,636.1,757.2,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,103,.,0.39,8,37.69,48.77,FALSE,29095,29102,658.1,727.9,636.3,729.8,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,104,DOWN,1.77,99,679.5,17.91,TRUE,33442,33540,668.3,697.3,648.6,771,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2019-6_3_f22,1,UP,4.06,28,290.5,144.99,FALSE,336,360,638.9,692.8,762.9,565.8,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,2,UP,7.29,56,329,130.1,FALSE,540,592,782.3,560.8,686.7,289.1,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,3,RIGHT,11.03,72,445.7,153.22,FALSE,784,852,684.5,275.4,1166.8,443.4,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,4,LEFT,3.28,28,240.1,116.97,FALSE,1112,1136,1164.7,447.8,1026.1,388.8,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,5,LEFT,16.24,76,497.6,213.66,FALSE,1316,1388,1018.8,389.1,272.3,203,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-2_2_f22,65,DOWN,1.62,20,159.6,81.17,FALSE,23128,23144,536.2,564.2,527.7,629,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2018-5_1_m2,77,LEFT,4.59,39,166.73,117.78,FALSE,34215,34253,1186.7,833.7,942.3,768.2,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-5_1_m2,78,LEFT,6.18,39,236.78,158.55,FALSE,34711,34749,957.6,756.4,612,731.3,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-5_1_m2,79,DOWN,1,18,74.38,55.71,FALSE,34977,34994,625.1,708.4,653.4,745.1,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,69,DOWN,7.94,43,257.94,184.63,FALSE,19426,19468,1286.1,431.3,1059.1,709.4,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,70,LEFT,0.62,12,47.17,51.71,FALSE,19701,19712,1072.2,717.5,1039.1,725.1,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2019-2_2_f22,70,DOWN,1.63,20,179.4,81.59,FALSE,25200,25216,557.9,580,552,645.5,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2018-5_1_m2,82,UP,5.27,186,852.84,28.32,TRUE,36407,36592,626.6,912.1,745.3,703,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-5_1_m2,83,LEFT,2.85,29,149.51,98.34,FALSE,36997,37025,758.3,699.1,624.5,765.6,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-5_1_m2,84,RIGHT,13.75,54,423.07,254.56,FALSE,37346,37399,622.8,774.2,1291.2,492.9,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-5_1_m2,85,UP,3.39,34,157.77,99.71,FALSE,37635,37668,1253.1,510.3,1288.6,377.2,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-5_1_m2,86,RIGHT,6.66,40,252.93,166.45,FALSE,37901,37940,1267.9,387,1628.6,447.2,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-5_1_m2,87,UP,3.95,37,181.42,106.82,FALSE,38401,38437,1606.7,456.3,1691.8,308.4,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-5_1_m2,88,LEFT,2.64,26,140.53,101.49,FALSE,38726,38751,1681.1,316,1562,253.3,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-5_1_m2,89,RIGHT,0.75,12,59.81,62.14,FALSE,38971,38982,1544.7,253,1584.4,261.6,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2019-3_1_f11,52,UP,2,24,136,83.51,FALSE,15512,15532,1237.2,92.2,1278.3,23.3,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,53,LEFT,0.85,16,87.3,52.85,FALSE,15740,15752,1267.6,20.6,1228.3,13.1,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,54,.,0.44,12,55.1,36.81,FALSE,16072,16080,1217.9,20.1,1196.9,20.5,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,55,LEFT,1.15,20,92,57.44,FALSE,16624,16640,1199.4,17.3,1146.5,27.8,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,56,.,0.34,12,42.7,28.63,FALSE,17028,17036,1154,38.6,1157.4,51.3,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,57,RIGHT,0.64,12,79.9,53.51,FALSE,17324,17332,1162.9,55.1,1191.1,64.3,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2019-3_1_f11,58,RIGHT,0.6,20,67.2,29.97,FALSE,17852,17868,1191.9,69.4,1220,73.2,2019,VisualSearch_Count,Female,1,penguins.jpg
8,2018-4_2_F1,21,RIGHT,1,34,102.72,29.45,FALSE,16877,16910,1027.1,-85.4,1078.4,-74.1,2018,VisualSearch_Count,Female,1,penguins.jpg
8,2018-4_2_F1,22,RIGHT,1,1202,10.97,0.83,TRUE,17098,18299,1027.1,-85.4,1078.4,-74.1,2018,VisualSearch_Count,Female,1,penguins.jpg
8,2018-4_2_F1,23,DOWN,0.58,920,39.87,0.63,TRUE,18418,19337,298.9,76.8,306.3,99,2018,VisualSearch_Count,Female,1,penguins.jpg
8,2019-6_3_f22,31,UP,2.77,40,156,69.33,FALSE,9704,9740,609.7,417,650.8,315.7,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,32,LEFT,8.82,48,358.8,183.85,FALSE,10032,10076,653.4,322.3,239.5,408.3,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,33,LEFT,1.8,24,133.9,75.04,FALSE,10360,10380,236.8,404.4,151.1,426.3,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2019-6_3_f22,34,RIGHT,2.02,24,174.5,84.11,FALSE,10716,10736,152.4,430.6,251.4,446.6,2019,VisualSearch_Star,Female,2,penguins.jpg
8,2018-6_3_m2,16,UP,3.6,34,133.2,105.9,FALSE,3634,3667,1094.4,610.6,1057.2,467.4,2018,VisualSearch_Star,Male,2,penguins.jpg
8,2018-6_3_m2,17,LEFT,13.1,51,428.84,256.87,FALSE,3839,3889,1062.1,463.3,338.9,513.2,2018,VisualSearch_Star,Male,2,penguins.jpg
