Trial,ParticipantID,Fixation,Duration,PupilSize,PositionX,PositionY,StartTime,EndTime,Year,Task,ParticipantGender,SearchOrder,Item
6,2019-4_2_m12,111,188,2949,1344.6,769.3,23544,23728,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,100,108,3053,1185.3,401.3,21268,21372,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-6_1_m,5,633,1404,1039.3,663.8,4448,5080,2018,SocialEngagement,Male,NA,eggs.jpg
6,2018-6_1_m,6,323,1302,1035.2,402.4,5139,5461,2018,SocialEngagement,Male,NA,eggs.jpg
6,2019-4_2_m12,114,40,2835,1591.5,700.9,24300,24336,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,74,228,3446,678.8,820.1,15556,15780,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,75,212,3535,697.3,727.5,15812,16020,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,76,148,3501,747,474.7,16088,16232,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-2_2_f2,148,254,1711,1208.4,719.3,39378,39631,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_2_m12,66,200,3052,685.6,826.9,13896,14092,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,67,168,2997,663.3,851,14116,14280,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,108,68,3048,1310.7,280.7,22960,23024,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,1,324,2761,641.9,305.9,0,320,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-2_2_f2,153,217,1760,1433.1,630.8,40782,40998,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-6_1_m,4,1853,1401,1035.3,417.9,2538,4390,2018,SocialEngagement,Male,NA,eggs.jpg
6,2019-4_2_m12,84,160,2707,1045.5,43,17596,17752,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,3,128,3037,798.9,458.5,764,888,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,4,208,3229,623.7,460.6,920,1124,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,5,196,3361,386.1,585.4,1176,1368,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,89,128,3180,869.5,619.7,18652,18776,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,90,220,3143,877.9,589.2,18804,19020,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-2_2_f22,22,120,2148,459.9,431.4,5072,5188,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_2_m12,118,252,2468,1598,32.8,25132,25380,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-5_1_f21,39,176,1610,991,336.4,9720,9892,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,40,172,1496,1197,360.5,9944,10112,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_2_m12,69,164,3075,682.2,512.1,14540,14700,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,70,200,3195,645.7,638.3,14744,14940,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-5_1_f21,43,136,1595,1549.4,489.2,10724,10856,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,58,108,1958,259.5,728.1,16012,16116,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,59,184,1999,240.2,784.7,16144,16324,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,60,284,2011,472,795.8,16372,16652,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,61,140,1929,500.5,795.7,16668,16804,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_2_m12,182,148,3185,1009.6,297.3,39432,39576,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,63,232,3045,509.5,606.9,13192,13420,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,64,168,3066,537.5,867.2,13472,13636,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-6_3_m2,42,240,1915,1563.8,411.5,9793,10032,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-4_2_m12,104,188,3013,1046.2,127.7,22200,22384,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,105,64,2903,1236.6,179.8,22424,22484,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-5_1_f21,41,172,1488,1327.1,439.7,10156,10324,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,42,328,1564,1511.2,467.6,10372,10696,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_2_m12,99,308,3326,1211.1,928.4,20872,21176,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-2_2_f2,137,126,1430,1636.3,925.8,36265,36390,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,138,195,1543,1278.5,888.7,36434,36628,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,139,177,1566,1322.7,900.2,36646,36822,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-6_1_m,7,146,1405,1037.9,600.9,5517,5662,2018,SocialEngagement,Male,NA,eggs.jpg
6,2018-6_1_m,8,627,1459,1043.7,391.6,5719,6345,2018,SocialEngagement,Male,NA,eggs.jpg
6,2019-6_3_f22,1,28,1959,581.3,289.5,0,24,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,2,360,1904,750,449.4,76,432,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_2_m12,65,208,3104,511,849.5,13660,13864,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-5_1_f21,38,200,1670,977.7,351.6,9504,9700,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,5,132,2001,1339.4,184.7,920,1048,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_2_m12,68,168,3011,769.8,592.3,14348,14512,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-6_1_m,2,533,1324,1040.2,424.1,492,1024,2018,SocialEngagement,Male,NA,eggs.jpg
6,2018-6_1_m,3,1381,1403,1026.5,396.5,1139,2519,2018,SocialEngagement,Male,NA,eggs.jpg
6,2019-4_2_m12,122,132,3023,203.4,752.2,26200,26328,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,2,348,2936,712.2,415.5,368,712,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_1_f,8,156,3672,825,633.3,4068,4220,2019,SocialEngagement,Female,NA,eggs.jpg
6,2019-4_1_f,9,584,3704,835.7,416.1,4272,4852,2019,SocialEngagement,Female,NA,eggs.jpg
6,2019-4_1_f,10,1000,3655,832.8,414.2,4956,5952,2019,SocialEngagement,Female,NA,eggs.jpg
6,2018-6_3_m2,39,179,1845,1250,519.4,9221,9399,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,40,187,1886,1333,581.3,9421,9607,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-4_2_m12,77,128,3430,725.1,363.8,16276,16400,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-5_1_f21,49,260,1664,610.1,590.9,13172,13428,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-6_3_m2,43,261,1930,1649,822.8,10086,10346,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-4_2_m12,119,264,2556,1513.3,47.5,25408,25668,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,120,172,2721,1350.1,54,25700,25868,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,121,160,3133,350.4,559.7,25992,26148,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,97,184,3386,1162.6,823.5,20468,20648,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-2_1_m,1,840,1452,817.3,520.9,0,836,2019,SocialEngagement,Male,NA,eggs.jpg
6,2019-2_1_m,2,2040,1637,841.4,427,868,2904,2019,SocialEngagement,Male,NA,eggs.jpg
6,2019-2_1_m,3,800,2039,830.7,636.8,2964,3760,2019,SocialEngagement,Male,NA,eggs.jpg
6,2019-2_1_m,4,176,2172,845.7,664.5,3784,3956,2019,SocialEngagement,Male,NA,eggs.jpg
6,2019-2_1_m,5,2780,2056,857.5,420.7,4004,6780,2019,SocialEngagement,Male,NA,eggs.jpg
6,2018-5_1_m2,90,187,1519,1691.9,872.3,29641,29827,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,91,303,1542,1666.7,1104.2,29859,30161,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,92,416,1649,1602.2,1100,30175,30590,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-2_2_f2,132,259,1650,1162.9,1130.6,34405,34663,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,133,251,1694,1190.5,1120.7,34678,34928,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-6_1_m,1,444,1280,1157.5,468.1,7,450,2018,SocialEngagement,Male,NA,eggs.jpg
6,2019-4_2_m12,98,176,3363,1182.9,897.7,20676,20848,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-2_2_f2,136,642,1423,1748,1024,35600,36241,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,66,248,1573,850.1,805.7,17988,18232,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,67,156,1671,924.2,814,18268,18420,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,68,372,1766,1045,805.1,18464,18832,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,140,129,1594,1416.4,922.5,36847,36975,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,141,625,1716,1413.2,889.4,37139,37763,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,142,141,1677,1389.3,632,37801,37941,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,143,340,1632,1384.5,588,37963,38302,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,3,172,1983,601.8,474.5,460,628,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,4,156,2041,1258.3,494.1,708,860,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_1_f,2,260,2165,699.1,474.2,308,564,2019,SocialEngagement,Female,NA,eggs.jpg
6,2019-4_1_f,3,256,2213,813.9,496.3,592,844,2019,SocialEngagement,Female,NA,eggs.jpg
6,2018-2_2_f2,135,328,1448,1687.9,1159,35251,35578,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_1_f,5,244,3392,828.1,619.8,2680,2920,2019,SocialEngagement,Female,NA,eggs.jpg
6,2019-4_1_f,6,316,3601,806.6,618,2936,3248,2019,SocialEngagement,Female,NA,eggs.jpg
6,2019-4_1_f,7,732,3590,822.9,416.4,3296,4024,2019,SocialEngagement,Female,NA,eggs.jpg
6,2019-6_3_f22,10,320,1924,104,151.5,2056,2372,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,11,160,2082,132.3,436.2,2440,2596,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,12,180,2140,112.1,393,2624,2800,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,46,124,1628,926.1,524.3,11484,11604,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,47,1268,1622,727.5,513.1,11652,12916,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-6_3_m2,41,128,1882,1538.6,458.3,9648,9775,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-4_2_m12,9,184,3194,222.7,925.4,1956,2136,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-5_1_f21,50,288,1746,589.4,616.2,13580,13864,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_2_m12,91,128,3186,938.7,702.3,19068,19192,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_1_f,4,1772,2717,807.9,421.4,864,2632,2019,SocialEngagement,Female,NA,eggs.jpg
6,2018-6_3_m2,45,538,1908,1686.5,801.4,10532,11069,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,46,415,1933,1605,1056.3,11104,11518,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-4_2_m12,95,168,3411,831.7,860.5,20028,20192,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,96,188,3429,1069.2,798.6,20244,20428,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-5_1_f21,57,164,1951,172.9,723.6,15824,15984,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-5_1_m2,87,318,1555,1537.8,167.3,28158,28475,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,88,727,1490,1631.9,162.8,28497,29223,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-4_2_m12,62,136,3033,568.3,634.6,13036,13168,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-2_2_f2,130,278,1492,1691.3,1235.2,33963,34240,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,131,97,1504,1721,1189.2,34253,34349,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-6_3_m2,54,126,2177,910.6,873.3,13194,13319,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,93,353,1706,1532.5,728.8,30638,30990,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-2_2_f2,134,264,1727,1236.1,1111.4,34946,35209,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,64,256,1667,654.1,817.1,17512,17764,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,65,160,1587,763.5,786.9,17796,17952,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-6_3_m2,100,164,1995,702.2,451.3,25018,25181,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,101,165,1989,618.9,438.3,25202,25366,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,102,201,2018,1234.6,951,25428,25628,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-5_1_f21,69,360,1767,1283.2,789.9,18884,19240,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,70,100,1706,1358.3,742.6,19268,19364,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,71,556,1733,1547.1,761.9,19412,19964,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,72,280,1683,1564.2,773.6,20128,20404,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,144,198,1650,1430.7,826.3,38351,38548,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_1_f,1,284,2322,806.8,492.9,0,280,2019,SocialEngagement,Female,NA,eggs.jpg
6,2018-5_1_m2,106,259,1748,522.7,816.8,35055,35313,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,107,210,1758,394.9,822.2,35336,35545,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-6_3_f22,6,200,2093,1326.6,735.2,1124,1320,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,7,92,2129,1303.9,783,1356,1444,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,8,288,2147,202.5,102.7,1544,1828,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,9,184,1992,155.2,113.5,1852,2032,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_2_m12,163,104,3464,1148.4,610.5,35280,35380,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,164,132,3513,1043.2,785.2,35428,35556,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,165,164,3555,1003.4,840,35588,35748,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-6_3_f22,13,216,2268,257.9,384.7,2828,3040,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,14,264,2254,237.6,298,3068,3328,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,48,196,1627,711.2,517.6,12940,13132,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_2_m12,170,212,3370,1462.8,805.6,36624,36832,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,10,216,3155,493,932.2,2168,2380,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,11,164,3145,747.5,941.9,2420,2580,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-6_3_m2,44,152,1932,1616.6,864.4,10361,10512,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-4_2_m12,13,92,3155,1107.4,903.9,2872,2960,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,14,176,3140,1370.9,919.7,3016,3188,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,176,124,3301,1435.8,602.3,37896,38016,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,177,260,3290,1426.1,537.2,38044,38300,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,178,380,3257,1547.7,518.6,38328,38704,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,179,184,3314,1171.4,373.6,38764,38944,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,180,164,3277,1198.8,355.8,38960,39120,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-5_1_m2,89,336,1509,1715.7,772.6,29281,29616,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,52,269,2137,1115.5,948.9,12648,12916,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,53,228,2178,977.3,831.7,12945,13172,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-5_1_f21,23,144,1280,1396.7,40.4,5868,6008,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,24,292,1321,1085.1,49.1,6060,6348,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-5_1_m2,94,374,1708,1645.3,656,31013,31386,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-5_1_f21,26,216,1323,808.7,23.4,6780,6992,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,27,208,1281,587.2,37.2,7028,7232,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,28,132,1358,367.1,347.9,7300,7428,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,29,128,1414,172.7,342.8,7476,7600,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,30,204,1479,129.1,291.9,7632,7832,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,31,148,1516,212.3,288.4,7860,8004,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-4_2_m12,71,152,3276,767.8,893.6,14988,15136,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,72,116,3309,715.7,950.5,15176,15288,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,73,208,3369,814.3,865.1,15320,15524,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-5_1_f21,73,340,1671,1459.1,843.7,20444,20780,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,74,344,1658,1538.8,918.3,20820,21160,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,36,160,1505,854.8,317.7,9088,9244,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,37,200,1568,891.5,391.6,9276,9472,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-5_1_m2,67,226,1636,293.8,219.7,21242,21467,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,68,622,1573,651.5,113.9,21508,22129,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,69,198,1560,1006.4,522.2,22189,22386,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,70,194,1534,1044.7,453.6,22408,22601,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,71,288,1493,1058.3,573.5,22631,22918,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,72,385,1477,1325.6,653.8,22953,23337,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-5_1_f21,44,264,1591,1617.3,557.1,10888,11148,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,45,232,1618,1115,523.5,11212,11440,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-1_1_m11,60,72,2449,226.9,196.4,13096,13164,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-1_1_m11,61,304,2302,193.5,85.3,13196,13496,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-1_1_m11,62,156,2417,104.9,463.7,13560,13712,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-1_1_m11,63,108,2420,134.2,330.7,13756,13860,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-1_1_m11,64,256,2532,111.9,583.3,13916,14168,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-1_1_m11,65,284,2598,116.1,683,14196,14476,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-1_1_m11,66,384,2569,238.7,784.4,14512,14892,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-1_1_m11,67,144,2565,177.4,824.1,14916,15056,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-1_1_m11,68,192,2710,631.6,805.2,15108,15296,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-1_1_m11,69,460,2773,720.7,636.1,15340,15796,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-6_3_m2,47,156,1998,1353.3,1013.4,11549,11704,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,48,187,1990,1310.4,1009.6,11715,11901,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,49,213,1990,1280.4,991.3,11909,12121,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-4_2_m12,181,260,3244,1089.2,317.1,39148,39404,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-2_2_f2,129,199,1522,1604.5,1236.9,33741,33939,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,22,364,1269,1583.7,31.7,5468,5828,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-1_2_f,6,1259,2554,847.3,653.4,3457,4715,2018,SocialEngagement,Female,NA,eggs.jpg
6,2018-1_2_f,7,953,2376,970.7,458,4766,5718,2018,SocialEngagement,Female,NA,eggs.jpg
6,2019-5_1_f21,25,368,1337,919.1,24.6,6384,6748,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-6_3_m2,56,224,2088,739.8,885.2,13769,13992,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,57,170,2044,682.8,894,14010,14179,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,58,254,2076,567.9,1034.9,14210,14463,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,59,254,2063,292.5,1003.9,14500,14753,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,60,265,1990,211.3,960.1,14775,15039,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,61,214,1916,221.7,794.2,15076,15289,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,62,143,1888,189.5,651.3,15319,15461,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,63,220,1918,633.1,587.2,15505,15724,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,64,327,1918,578.2,551.3,15741,16067,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-5_1_f21,34,292,1636,709.2,354.3,8592,8880,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,35,156,1572,740.6,339.9,8904,9056,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-6_3_m2,67,312,1906,888.1,419.7,16644,16955,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,68,225,1923,810.3,392.6,16974,17198,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,69,187,1894,806,370,17206,17392,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,108,178,1853,515.6,990.7,35579,35756,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,109,232,1847,882.3,950.9,35798,36029,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,110,231,1821,588.6,1006.3,36076,36306,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,111,206,1857,517.2,1021,36327,36532,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,112,308,1823,458.5,887,36558,36865,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-4_2_m12,123,204,3090,171.3,872.8,26384,26584,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,124,228,3215,180.8,690.6,26616,26840,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,125,380,3295,141.1,649.7,26868,27244,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,126,152,3274,194.3,463.8,27296,27444,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,6,168,3302,341.6,556.4,1392,1556,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,7,148,3214,167.7,727.1,1608,1752,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,8,160,3215,158.7,721.5,1768,1924,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-5_1_m2,1,414,1333,954.1,336.8,7,420,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-4_2_m12,12,192,3167,663.9,859.8,2608,2796,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-5_1_m2,3,306,1497,699.9,497.6,767,1072,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,4,366,1474,1023.8,661.5,1115,1480,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,5,179,1569,1436.6,562,1522,1700,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-4_2_m12,15,156,3283,1108.3,924.2,3228,3380,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,16,144,3300,1078.4,940,3396,3536,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,17,88,3033,1350.8,352.2,3632,3716,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2018-6_3_m2,50,305,2054,1144.2,1009.9,12147,12451,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,51,176,2088,1113.1,998.9,12462,12637,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-1_2_f,5,729,2470,1097.1,640.2,2679,3407,2018,SocialEngagement,Female,NA,eggs.jpg
